dataset,participant_id,session_id,chronological_position,video_order,presentation_id,video_name,video_id,content_id,source,canonical_quadrant,emotion_name,stimulus_duration_sec,timeline_start_sec,timeline_end_sec,timeline_duration_sec,timeline_end_is_fallback,segment_file,segment_available,segment_valid,segment_type,is_baseline,is_emotional_stimulus,valence_rating,arousal_rating,dominance_rating,valence_rating_count,arousal_rating_count,rating_policy_status,eeg_available,emg_available,ecg_available,gsr_available,raw_xdf_file,preprocessed_hdf5_file,participant_session_key,source_database_rows,identity_conflict_flag,notes
DEJA-VU,P017,S002,2,6,P017_S002_p2,The Shining 2,the_shining_2,filmstim_the_shining_2,FilmStim,B,Fear,266.0,349.0,615.0,266.0,False,S002_quadrant_B_pos2.h5,True,True,quadrant,False,True,4.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md
DEJA-VU,P017,S002,3,10,P017_S002_p3,Fish called Wanda,fish_called_wanda,filmstim_fish_called_wanda,FilmStim,A,Fun,180.0,748.0,928.0,180.0,False,S002_quadrant_A_pos3.h5,True,True,quadrant,False,True,4.0,3.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md
DEJA-VU,P017,S002,4,14,P017_S002_p4,Life is beautiful,life_is_beautiful,filmstim_life_is_beautiful,FilmStim,C,Sadness,127.0,1061.0,1188.0,127.0,False,S002_quadrant_C_pos4.h5,True,True,quadrant,False,True,3.0,4.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P666_ses-S001_task-Default_run-001_eeg.xdf,clean_P017_S002.h5,P017_S002,journey:1;videos:1;video_mappings:1;ratings:2,True,P666 filename anomaly - see docs/dejavu_identity_conflict_audit.md
DEJA-VU,P018,S001,1,2,P018_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,5.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P018,S001,2,6,P018_S001_p2,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,349.0,530.0,181.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,1.0,5.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P018,S001,3,10,P018_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,663.0,835.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,3.0,1.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P018,S001,4,14,P018_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,968.0,1098.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,4.0,4.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P018_ses-S001_task-Default_run-001_eeg.xdf,clean_P018_S001.h5,P018_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P019,S001,1,2,P019_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,7.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P019,S001,2,6,P019_S001_p2,When Harry met Sally,when_harry_met_sally,filmstim_when_harry_met_sally,FilmStim,A,Fun,172.0,349.0,521.0,172.0,False,S001_quadrant_A_pos2.h5,True,False,quadrant,False,True,3.0,1.0,3.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P019,S001,3,10,P019_S001_p3,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,654.0,797.0,143.0,False,S001_quadrant_C_pos3.h5,True,False,quadrant,False,True,1.0,1.0,2.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P019,S001,4,14,P019_S001_p4,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,930.0,1102.0,172.0,False,S001_quadrant_B_pos4.h5,True,False,quadrant,False,True,5.0,8.0,7.0,2,2,"before=1,after=1",True,False,True,True,sub-P019_ses-S001_task-Default_run-001_eeg.xdf,clean_P019_S001.h5,P019_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P020,S001,1,2,P020_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P020,S001,2,6,P020_S001_p2,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,349.0,521.0,172.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,9.0,9.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P020,S001,3,10,P020_S001_p3,There is something about Mary,there_is_something_about_mary,filmstim_there_is_something_about_mary,FilmStim,A,Fun,174.0,654.0,828.0,174.0,False,S001_quadrant_A_pos3.h5,True,True,quadrant,False,True,8.0,8.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P020,S001,4,14,P020_S001_p4,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,961.0,1160.0,199.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,5.0,5.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P020_ses-S001_task-Default_run-001_eeg.xdf,clean_P020_S001.h5,P020_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P021,S001,1,2,P021_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,1.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P021,S001,2,6,P021_S001_p2,Scream,scream,filmstim_scream,FilmStim,B,Fear,216.0,349.0,565.0,216.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,3.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P021,S001,3,10,P021_S001_p3,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,698.0,828.0,130.0,False,S001_quadrant_A_pos3.h5,True,True,quadrant,False,True,5.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P021,S001,4,14,P021_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,961.0,1104.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,3.0,3.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P021_ses-S001_task-Default_run-001_eeg.xdf,clean_P021_S001.h5,P021_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P022,S001,1,2,P022_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,1.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P022,S001,2,6,P022_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,3.0,7.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P022,S001,3,10,P022_S001_p3,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,612.0,811.0,199.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,2.0,5.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P022,S001,4,14,P022_S001_p4,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,944.0,1164.0,220.0,False,S001_quadrant_B_pos4.h5,True,True,quadrant,False,True,1.0,7.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P022_ses-S001_task-Default_run-001_eeg.xdf,clean_P022_S001.h5,P022_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P023,S001,1,2,P023_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,9.0,3.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P023,S001,2,6,P023_S001_p2,My girl,my_girl,emostim_my_girl,EmoStim,C,Sadness,199.0,349.0,548.0,199.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,3.0,1.0,4.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P023,S001,3,10,P023_S001_p3,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,681.0,901.0,220.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,4.0,3.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P023,S001,4,14,P023_S001_p4,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,1034.0,1193.0,159.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,9.0,4.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P023_ses-S001_task-Default_run-001_eeg.xdf,clean_P023_S001.h5,P023_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P024,S001,1,2,P024_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P024,S001,2,6,P024_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,1.0,5.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P024,S001,3,10,P024_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,612.0,793.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,1.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P024,S001,4,14,P024_S001_p4,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,926.0,1146.0,220.0,False,S001_quadrant_B_pos4.h5,True,True,quadrant,False,True,1.0,9.0,1.0,2,2,"before=1,after=1",True,True,True,True,sub-P024_ses-S001_task-Default_run-001_eeg.xdf,clean_P024_S001.h5,P024_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P025,S001,1,2,P025_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,5.0,2.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P025,S001,2,6,P025_S001_p2,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,349.0,479.0,130.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,5.0,7.0,7.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P025,S001,3,10,P025_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,612.0,784.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,2.0,6.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P025,S001,4,14,P025_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,917.0,1060.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,4.0,4.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P025_ses-S001_task-Default_run-001_eeg.xdf,clean_P025_S001.h5,P025_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,1,2,P026_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,4.0,2.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,2,6,P026_S001_p2,Mr. Bean,mr._bean,emostim_mr._bean,EmoStim,A,Fun,159.0,349.0,508.0,159.0,False,S001_quadrant_A_pos2.h5,True,True,quadrant,False,True,9.0,5.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,3,10,P026_S001_p3,28 days later,28_days_later,emostim_28_days_later,EmoStim,B,Fear,172.0,641.0,813.0,172.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,2.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P026,S001,4,14,P026_S001_p4,Dangerous Minds,dangerous_minds,"emostim,_filmstim_dangerous_minds","EmoStim, FilmStim",C,Sadness,143.0,946.0,1089.0,143.0,False,S001_quadrant_C_pos4.h5,True,True,quadrant,False,True,5.0,1.0,9.0,2,2,"before=1,after=1",True,True,True,True,sub-P026_ses-S001_task-Default_run-001_eeg.xdf,clean_P026_S001.h5,P026_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,1,2,P027_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,7.0,4.0,6.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,2,6,P027_S001_p2,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,349.0,530.0,181.0,False,S001_quadrant_C_pos2.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,3,10,P027_S001_p3,Scream,scream,filmstim_scream,FilmStim,B,Fear,216.0,663.0,879.0,216.0,False,S001_quadrant_B_pos3.h5,True,True,quadrant,False,True,1.0,8.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P027,S001,4,14,P027_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1012.0,1142.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,7.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P027_ses-S001_task-Default_run-001_eeg.xdf,clean_P027_S001.h5,P027_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,1,2,P028_S001_p1,Clouds,clouds,self-made_clouds,self-made,D,Calm,184.0,32.0,216.0,184.0,False,S001_neutral_baseline.h5,True,True,neutral_baseline,True,False,8.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,2,6,P028_S001_p2,Misery,misery,filmstim_misery,FilmStim,B,Fear,220.0,349.0,569.0,220.0,False,S001_quadrant_B_pos2.h5,True,True,quadrant,False,True,1.0,6.0,3.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,3,10,P028_S001_p3,The Champ,the_champ,filmstim_the_champ,FilmStim,C,Sadness,181.0,702.0,883.0,181.0,False,S001_quadrant_C_pos3.h5,True,True,quadrant,False,True,1.0,5.0,2.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
DEJA-VU,P028,S001,4,14,P028_S001_p4,The Visitors,the_visitors,filmstim_the_visitors,FilmStim,A,Fun,130.0,1016.0,1146.0,130.0,False,S001_quadrant_A_pos4.h5,True,True,quadrant,False,True,5.0,2.0,5.0,2,2,"before=1,after=1",True,True,True,True,sub-P028_ses-S001_task-Default_run-001_eeg.xdf,clean_P028_S001.h5,P028_S001,journey:1;videos:1;video_mappings:1;ratings:2,False,
